"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Sub Event","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value","Opcode"
"4147","2025-01-09 14:00:59.295881","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:01","","","","","","","","","","","","","","","","","","","",""
"4148","2025-01-09 14:00:59.296362","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","","57","00:00","","","","","","","","","","","","","","","","","","","",""
"4149","2025-01-09 14:00:59.302104","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07","Command Complete","","0xfd57","0e","01:00","","","","","","","","","","","","","","","","","","","",""
"4150","2025-01-09 14:00:59.302624","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","","",""
"4151","2025-01-09 14:00:59.308585","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","","",""
"4152","2025-01-09 14:00:59.309141","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","","41","01:40","","","","","","","","","","","","","","","","","","","",""
"4153","2025-01-09 14:00:59.319458","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04","Command Complete","","LE Set Extended Scan Parameters","0e","","","","","","","","","","","","","","","","","","","","",""
"4154","2025-01-09 14:00:59.319831","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","","42","00:00","","","","","","","","","","","","","","","","","","","",""
"4155","2025-01-09 14:00:59.328820","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04","Command Complete","","LE Set Extended Scan Enable","0e","","","","","","","","","","","","","","","","","","","","",""
"4156","2025-01-09 14:00:59.329360","host","controller","HCI_CMD","9","Sent Inquiry","Link Control Commands","Inquiry","01:04","","","","01","0a:00","","","","","","","","","","","","","","","","","","","",""
"4157","2025-01-09 14:00:59.339131","controller","host","HCI_EVT","7","Rcvd Command Status (Inquiry)","","","0f:04","Command Status","","Inquiry","0f","","","","","","","","","","","","","","","","","","","","",""
"4158","2025-01-09 14:00:59.395811","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4159","2025-01-09 14:00:59.396445","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4160","2025-01-09 14:00:59.397226","controller","host","HCI_EVT","36","Rcvd LE Meta (LE Advertising Report)","","","3e:21","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4161","2025-01-09 14:00:59.426665","controller","host","HCI_EVT","29","Rcvd LE Meta (LE Advertising Report)","","","3e:1a","LE Meta","LE Advertising Report","","3e","79:ed","","","","","","","","","","","","","","","","","","","",""
"4162","2025-01-09 14:00:59.427893","controller","host","HCI_EVT","29","Rcvd LE Meta (LE Advertising Report)","","","3e:1a","LE Meta","LE Advertising Report","","3e","79:ed","","","","","","","","","","","","","","","","","","","",""
"4163","2025-01-09 14:00:59.428745","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c","LE Meta","LE Advertising Report","","3e","79:ed","","","","","","","","","","","","","","","","","","","",""
"4164","2025-01-09 14:00:59.663600","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","65:26","","","","","","","","","","","","","","","","","","","",""
"4165","2025-01-09 14:00:59.664134","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","65:26","","","","","","","","","","","","","","","","","","","",""
"4166","2025-01-09 14:00:59.664536","controller","host","HCI_EVT","36","Rcvd LE Meta (LE Advertising Report)","","","3e:21","LE Meta","LE Advertising Report","","3e","65:26","","","","","","","","","","","","","","","","","","","",""
"4167","2025-01-09 14:00:59.673346","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14","LE Meta","LE Advertising Report","","3e","46:a9","","","","","","","","","","","","","","","","","","","",""
"4168","2025-01-09 14:00:59.676810","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4169","2025-01-09 14:00:59.677270","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4170","2025-01-09 14:00:59.678585","controller","host","HCI_EVT","36","Rcvd LE Meta (LE Advertising Report)","","","3e:21","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4171","2025-01-09 14:00:59.687619","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","cc:66","","","","","","","","","","","","","","","","","","","",""
"4172","2025-01-09 14:01:00.144053","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05","Vendor-Specific","","","ff","","","","","","","","","","","","","","","","","","","","",""
"4173","2025-01-09 14:01:00.259102","controller","host","HCI_EVT","29","Rcvd LE Meta (LE Advertising Report)","","","3e:1a","LE Meta","LE Advertising Report","","3e","79:ed","","","","","","","","","","","","","","","","","","","",""
"4174","2025-01-09 14:01:00.468489","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4175","2025-01-09 14:01:00.469153","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4176","2025-01-09 14:01:00.469616","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4177","2025-01-09 14:01:00.482147","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","65:26","","","","","","","","","","","","","","","","","","","",""
"4178","2025-01-09 14:01:00.488201","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4179","2025-01-09 14:01:00.489194","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4180","2025-01-09 14:01:00.489967","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4181","2025-01-09 14:01:00.501905","controller","host","HCI_EVT","46","Rcvd LE Meta (LE Advertising Report)","","","3e:2b","LE Meta","LE Advertising Report","","3e","7b:35","","","","","","","","","","","","","","","","","","","",""
"4182","2025-01-09 14:01:00.661777","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4183","2025-01-09 14:01:00.662910","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4184","2025-01-09 14:01:00.663699","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4185","2025-01-09 14:01:00.682572","controller","host","HCI_EVT","32","Rcvd LE Meta (LE Advertising Report)","","","3e:1d","LE Meta","LE Advertising Report","","3e","4f:8b","","","","","","","","","","","","","","","","","","","",""
"4186","2025-01-09 14:01:00.683356","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4187","2025-01-09 14:01:00.684167","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4188","2025-01-09 14:01:00.684777","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4189","2025-01-09 14:01:00.909876","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4190","2025-01-09 14:01:00.911007","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4191","2025-01-09 14:01:00.912379","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4192","2025-01-09 14:01:00.912894","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14","LE Meta","LE Advertising Report","","3e","63:1e","","","","","","","","","","","","","","","","","","","",""
"4193","2025-01-09 14:01:00.929645","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4194","2025-01-09 14:01:00.930472","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4195","2025-01-09 14:01:00.930981","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4196","2025-01-09 14:01:01.307175","controller","host","HCI_EVT","34","Rcvd LE Meta (LE Advertising Report)","","","3e:1f","LE Meta","LE Advertising Report","","3e","65:26","","","","","","","","","","","","","","","","","","","",""
"4197","2025-01-09 14:01:01.317943","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4198","2025-01-09 14:01:01.318817","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4199","2025-01-09 14:01:01.319385","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4200","2025-01-09 14:01:01.332879","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e","LE Meta","LE Advertising Report","","3e","f5:a1","","","","","","","","","","","","","","","","","","","",""
"4201","2025-01-09 14:01:01.464757","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4202","2025-01-09 14:01:01.465495","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4203","2025-01-09 14:01:01.466041","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4204","2025-01-09 14:01:01.694798","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4205","2025-01-09 14:01:01.695457","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4206","2025-01-09 14:01:01.696672","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4207","2025-01-09 14:01:01.702819","controller","host","HCI_EVT","32","Rcvd LE Meta (LE Advertising Report)","","","3e:1d","LE Meta","LE Advertising Report","","3e","1b:06","","","","","","","","","","","","","","","","","","","",""
"4208","2025-01-09 14:01:01.715361","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4209","2025-01-09 14:01:01.715963","controller","host","HCI_EVT","39","Rcvd LE Meta (LE Advertising Report)","","","3e:24","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
"4210","2025-01-09 14:01:01.716474","controller","host","HCI_EVT","41","Rcvd LE Meta (LE Advertising Report)","","","3e:26","LE Meta","LE Advertising Report","","3e","9f:56","","","","","","","","","","","","","","","","","","","",""
